text,label
Приемка результата Работ последующая оплата производится условии устранения Подрядчиком выявленных Заказчиком недостатков процессе приемки выполненных Работ включая устранение выявленных дефектов недоделок получения Заказчиком всей документации требуемой Договору предъявлением справки устранении дефектов недоделок замечаний решением спорных вопросов,3
Счет должен содержать следующую информациюссылку номер дату Договоранаименование Работпериод выполнения Работбанковские реквизиты Подрядчикасумму платежа учета НДСставку сумму НДСсумму платежа учетом НДС,3
Обеспечить соблюдение требований правил техники безопасности противопожарной безопасности выполнение требований охраны труда охраны окружающей среды соответствии действующими инструкциями правилами также обязательные требования предъявляемые работам такого рода соответствии требованиями законодательных иных нормативных актов Российской Федерации далее РФ числе стандартов технических регламентов требований экологических норм правил заданием иными исходными данными изыскания,3
Качественно выполнять указания Заказчика числе внесении изменений дополнений разрабатываемую документацию противоречат условиям настоящего Договора действующему законодательству нормативным документам РФ,3
Безвозмездно устранить требованию Заказчика выявленные ошибки недостатки допущенные Подрядчиком выполнении Работ предусмотренных настоящим Договором также безвозмездно вносить изменения дополнения результат Работ иную документацию оформляемую ходе выполнения Работ срок согласованный Заказчиком,3
Подрядчик вправе передавать результат Работ отдельную часть иную документацию третьим лицам письменного разрешения Заказчика также использовать сведения предоставленные Заказчиком ходе заключения исполнения Договора любых других целей кроме указанных настоящем Договоре,3
Права обязанности Заказчика Заказчик обязан Принять надлежащим образом выполненные Подрядчиком Работы путем подписания акта приемке выполненных Работ отсутствии замечаний стороны Заказчика Оплатить надлежащим образом выполненные Подрядчиком Работы,3
При устранении Подрядчиком недостатков Работ срок установленный Заказчиком самостоятельно своему усмотрению привлечением третьих лиц устранить недостатки Работа одностороннем порядке удержать причитающегося Подрядчику вознаграждения выполненные Работы стоимости Работ суммы расходов которые Заказчик понес должен понести устранение недостатков Работ числе силами третьих лиц,3
В указанном настоящем пункте случае Заказчик вправе одностороннем порядке зачесть суммы расходов Заказчика устранение недостатков Работ числе силами третьих лиц счет денежного обязательства Заказчика оплате выполненных Работ является основанием прекращения обязательства Заказчика оплате соответствующей части стоимости Работ сумме начисленных удержанных расходов соответствии статьями Гражданского кодекса РФ,3
Сдача приемка результата выполненных Работ Рабочая документация результат Работ должна составлена соответствии условиями Договора числе Приложениями Договору строительными нормами правилами иными нормами действующего законодательства РФ предоставлена Заказчику срок указанный п,3
После окончания Работ Подрядчик передает Заказчику сопроводительным письмом Рабочую документацию х экземплярах бумажном носителе х экземплярах электронном виде формате экземпляра акта приемке выполненных Работ составленных форме приведенной Приложении Договору подписанных Подрядчиком счетфактуру оформленную соответствии законодательством РФ,3
При наличии Заказчика возражений замечаний результатам Работ числе существу сведений указанных представленных Подрядчиком документах Заказчик направляет Подрядчику мотивированный отказ приемки выполненных Работ указанием замечаний Заказчика Работам и или предоставленным Подрядчиком документам,3
В случае мотивированного отказа приемки результатов выполненных Работ Подрядчик обязан течение семи календарных дней даты получения письменного мотивированного отказа Заказчика иной срок согласован Сторонами письменной форме исполнить выбору Заказчика любое требований предусмотренных ст,3
Обстоятельства непреодолимой силы форсмажор Стороны освобождаются ответственности частичное полное неисполнение обязательств Договору оно явилось следствием обстоятельств непреодолимой силы именно наводнения землетрясения других стихийных бедствий войн забастовок нормативных актов органов власти прочих чрезвычайных неизбежных Сторон обстоятельств находящихся пределами контроля Сторон обстоятельства непосредственно повлияли исполнение Договора,3
В течение двадцати рабочих дней наступления обстоятельств непреодолимой силы Сторона ссылающаяся указанные обстоятельства должна предоставить Стороне документальное подтверждение факта наступления обстоятельств непреодолимой силы,3
Если наступлении обстоятельств непреодолимой силы Сторона ссылающаяся указанные обстоятельства сообщит своевременно Стороне и или представит письменного подтверждения факта наступления Сторона ссылающаяся обстоятельства непреодолимой силы утрачивает право ссылаться исключением случаев сами обстоятельства препятствуют своевременному извещению и или предоставлению письменного подтверждения,3
Свидетельство выданное соответствующей торговопромышленной палатой компетентным государственным муниципальным органом решение органа власти являться документальным подтверждением факта наступления обстоятельств непреодолимой силы,3
Если действие какоголибо обстоятельства непреодолимой силы продолжается одного месяца Стороны должны начать переговоры согласовать такие изменения дополнения Договору которые будут необходимы позволить Сторонам продолжать исполнение своих обязанностей Договору условиях максимально соответствующих первоначальным намерениям Сторон,3
Ответственность Сторон За невыполнение ненадлежащее выполнение обязательств предусмотренных настоящим Договором стороны несут имущественную ответственность соответствии условиями настоящего Договора действующим законодательством РФ,3
В случае нарушения Подрядчиком срока устранения выявленных Заказчиком недостатков Работ числе выявленных процессе приемки Работ Заказчик вправе требовать Подрядчика оплаты штрафной неустойки размере стоимости Работ указанной п,3
Договора подписанному Сторонами акту приемке выполненных Работ выставленному соответствии условиями Договора счету Подрядчик имеет право взыскать Заказчика неустойку размере суммы просрочка оплаты которой допущена каждый день просрочки,3
Если иное установлено настоящим Договором действующим законодательством РФ Сторона нарушившая свои обязательства Договору обязана компенсировать Стороне убытки причиненные соответствующим нарушением полном объеме,3
Заказчик вправе одностороннем порядке зачесть суммы неустойки счет денежного обязательства Заказчика оплате выполненных Работ является основанием прекращения обязательства Заказчика оплате соответствующей части стоимости Работ сумме удержанных неустоек соответствии статьями Гражданского кодекса РФ,3
Если Подрядчик осуществляет деятельность настоящему Договору нарушением действующего законодательства РФ Подрядчик самостоятельно уплачивает штрафы наложенные Подрядчика компетентными государственными органами связи соответствующими нарушениями,3
В случае наложения штрафов Заказчика результате нарушений допущенных Подрядчиком и или вине Подрядчик обязан возместить Заказчику уплаченные последним суммы штрафов течение десяти календарных дней момента получения Заказчика соответствующего письменного требования,3
Неустойка пени взимается каждое нарушение отдельности начисляется каждый Календарный день просрочки исполнения обязательства начиная следующего дня истечения срока исполнения обязательства день фактического исполнения обязательства включительно,3
Требование уплате неустойки пени нарушение Заказчиком срока исполнения денежных обязательств настоящему Договору предъявлено позднее тридцати календарных дней даты нарушения соответствующего обязательства нарушении данного срока неустойка уплате подлежит,3
Заказчик вправе отказаться исполнения Договора расторгнуть Договор одностороннем внесудебном порядке соответствии ст Гражданского кодекса РФ следующих случаях случае нарушения Подрядчиком срока выполнения Работ пять рабочих дней случае приостановления прекращения действия свидетельства допуске работам которые оказывают влияние безопасность объектов капитального строительства необходимого Подрядчику выполнения Работ Договору любое время своему усмотрению предварительным рабочих дня уведомлением Подрядчика таком случае оплате подлежит фактически выполненные принятые Заказчиком Работы,3
В случае досрочном расторжении Договора сумма выплаченного аванса превышает стоимость выполненных работ Подрядчик обязуется произвести возврат излишне полученной суммы течение пяти календарных дней получения соответствующего счета Заказчика,3
Прочие условия Исключительные права Исключительные права результаты интеллектуальной деятельности созданные Подрядчиком выполнении Договора включая помимо прочего результат Работ иные документы содержащие объекты авторского права далее Исключительные права принадлежат Заказчику,3
Договора настоящим Подрядчик возможности отзыва безусловно весь срок охраны отношении стран мира какихлибо ограничений полном объеме передает уступает отчуждает полной гарантией титула какихлибо обременений любые права включая исключительное право право получение патентной иной возможной охраны результаты интеллектуальной деятельности созданные Подрядчиком выполнении Договора Заказчик принимает такие права включая исключительное право право получение патентной иной возможной охраны полном объеме далее Уступка путем подписания настоящего Договора,3
При Подрядчик обязуется совершать юридические действия предоставлять необходимые документы выполнять формальности которые могут потребоваться законодательству любой страны мира закрепления защиты Исключительных прав также оказывать Заказчику иное необходимое содействие,3
Подрядчик обязуется требованию Заказчика предоставить документы подтверждающие результат Работы охраняемый качестве результата интеллектуальной деятельности создан творческим трудом конкретных физических лиц авторов также предоставить документы подтверждающие приобретение авторов Исключительных прав полном объеме,3
В случае возникновения какихлибо претензий исков стороны третьих лиц связанных нарушением Исключительных прав иных прав пользования результатом Работ Подрядчик первому требованию Заказчика освобождает Заказчика заявленных претензий требований принимает обязательство урегулированию несет ответственность третьими лицами предъявленным претензиям требованиям полном объеме включая соответствующие судебные издержки,3
В случае удовлетворения судом предъявленных Заказчику претензий исков стороны третьих лиц связанных нарушением Исключительных прав иных прав пользования результат Работ Подрядчик обязуется возместить Заказчику убытки понесенные Заказчиком связи удовлетворением таких претензий исков включая ограничиваясь выплаченные решениям судов денежные суммы судебные издержки,3
Конфиденциальность Любая письменная устная информация которая передана Заказчиком Подрядчику числе ставшие известными Подрядчику сведения любого характера числе результатах интеллектуальной деятельности также сведения способах осуществления профессиональной деятельности которые имеют действительную потенциальную коммерческую ценность силу неизвестности третьим лицам и или которым свободного доступа законном основании и отношении которых обладателем таких сведений введен режим коммерческой тайны Конфиденциальная информация должна оставаться собственностью Заказчика,3
Подрядчик обязуется сохранять Конфиденциальную информацию числе сохранять Конфиденциальную информацию тайне принимать необходимые меры защиты меньшей мере той тщательностью охраняет собственную конфиденциальную информацию использовать Конфиденциальную информацию оговоренных настоящем Договоре целях использовать какихлибо иных целях предварительного письменного разрешения Заказчика передавать Конфиденциальную информацию третьим лицам предварительного письменного разрешения Заказчика исключением случая указанного п,3
Договора предоставлять доступ Конфиденциальной информации работникам которых будут веские причины этих работников требоваться выполнение обязательств оговоренных настоящем Договоре Подрядчик несет полную ответственность действия своих работников запросу Заказчика незамедлительно будут возвращены оригиналы таковые будут копии полученной Конфиденциальной информации,3
В случае передачи Конфиденциальной информации государственные органы принуждению случаях предусмотренных законодательством РФ Подрядчик обязуется принять возможные меры целях ограничения передачи требуемым минимумом незамедлительно уведомить Заказчика сути передачи той максимальной степени это допустимо свете обстоятельств,3
Заключительные положения Все изменения дополнения настоящего Договора влекущие собой новые обстоятельства предусмотренные настоящим Договором считаются действительными случае оформлены письменной форме виде дополнительных соглашений подписаны обеими Сторонами,3
Форма акта приемке выполненных Работ Адреса реквизиты подписи СторонЗаказчикОО ОДАС СколковоМесто нахождения адрес корреспонденции Российская Федерация Москва территория инновационного центра Сколково Луговая ул,3
кор ОГРН Тел факс ОКПО ИНН КПП Р счет ГПБ АО МоскваБИК Корр счет ПодрядчикМесто нахождения адрес корреспонденции ОГРН Тел факс ОКПО ИНН КПП Р счет БИК Корр счет Приложение ФОРМА АКТА О ПРИЕМКЕ ВЫПОЛНЕННЫХ РАБОТ АКТ приемке выполненных Работ Договору проектирование Рабочей документации внутренней отделке инженерным системам встроенной мебели бытового оборудования типовых апартаментов мест общего пользования Москва ОО ОДАС Сколково именуемое дальнейшем Заказчик лице действующего основании одной стороны именуемое дальнейшем Подрядчик лице действующего основании составили настоящий акт приемапередачи выполненных Работ далее Акт Договору подряда далее Договор нижеследующем Подрядчик выполнил Заказчик принял Работы Договору полном объеме,3
Вознаграждение передачу Исключительных прав указанных в настоящего Акта включено стоимость Работ указанную п настоящего Акта составляет Пять процентов стоимости Работ указанной п настоящего Акта рублей числе НДС рублей,3
Предмет Договора Заказчик поручает Исполнитель обязуется условиях установленных настоящим Договором осуществить комплекс мероприятий направленных поиск объекта недвижимости дальнейшем именуемого Объект недвижимости Объект соответствующего требованиям Заказчика установленным настоящим Договором целях заключения собственником данного Объекта договора найма договора аренды получения права временного владения пользования указанным Объектом Требования Заказчика Объекту недвижимости также требования условиям договора найма договора аренды Объекта недвижимости установлены настоящим Договором Заказчик обязуется оплатить услуги Исполнителя порядке установленном настоящим Договором Исполнитель вправе совершать действия направленные исполнение настоящего Договора пределах своих полномочий установленных настоящим Договором Исполнитель вправе самостоятельно заключать какиелибо договоры соглашения т ч,2
предварительные направленные приобретение прав владения пользования Объектом недвижимости также принятие какихлибо обязательств имени Заказчика Заключение договоров найма договоров аренды Заказчик осуществляет самостоятельно либо своего представителя имеющего это соответствующие полномочия Требования Заказчика Объекту недвижимости условиям договора найма договора аренды Объекта недвижимости Районы места нахождения Объекта недвижимости Требования инфраструктуре территории места нахождения Объекта недвижимости Требования характеристикам Объекта недвижимости Общая площадь Количество комнат Состояние Объекта недвижимости Иные требования Объекту недвижимости Ежемесячная плата пользование Объектом недвижимости должна составлять рублей Ежемесячная плата пользование Объектом недвижимости должна осуществляться следующем порядке следующие сроки Объект недвижимости должен предоставлен пользование срок Цели использования Объекта недвижимости Иные требования Заказчика условиям договора найма договора аренды Объекта Права обязанности Сторон Исполнитель обязан Разработать реализовать мероприятия направленные поиск Объекта недвижимости соответствующего требованиям Заказчика заключение договора найма договора аренды которого возможно условиях установленных Заказчиком Разрабатываемые реализуемые мероприятия должны эффективными также соответствовать требованиям законодательства требованиям обычаев делового оборота существующим месте нахождения Объекта Сообщать Заказчику тенденциях возникающих рынке недвижимости месте нахождения Объекта случае необходимости вносить предложения изменении Заказчиком своих Требований При принятие решения изменении указанных Требований остается исключительно усмотрении Заказчика Изменение требований Объекту недвижимости условиям заключение договора найма договора аренды Объекта оформляются дополнительным соглашением настоящему Договору которое должно подписано обеими Сторонами О найденных вариантах Объектов недвижимости соответствующих требованиям Заказчика незамедлительно сообщать Заказчику По каждому Объекту недвижимости которому Заказчик высказал заинтересованность Организовать представление Заказчику комплекта документов отражающих технические характеристики Объекта недвижимости права собственности обременения этому Объекту Организовать визуальный осмотр Заказчиком данного Объекта недвижимости О состоявшемся визуальном осмотре Объекта недвижимости составляется подписывается обеими сторонами соответствующий Акт,2
руководствоваться пожеланиями Заказчика времени месте способе совершения тех иных мероприятий Планирование конкретных мероприятий осуществлять предварительного согласования Заказчиком В случае согласия Заказчика заключение договора найма договора аренды одного предложенных Исполнителем Объектов недвижимости обеспечить документальное сопровождение данной сделки В этих целях В случае необходимости организовать заключение предварительного договора заключении договора найма договора аренды Объекта Заказчиком собственником Объекта недвижимости Организовать случае необходимости сбор получение всей технической иной документации необходимой заключения исполнения договора найма договора аренды Объекта Организовать заключение основного договора найма договора аренды Объекта Заказчиком собственником Объекта недвижимости Организовать случае необходимости нотариальное удостоверение заключаемых договоров представление документов государственную регистрацию получения соответствующих документов государственной регистрации также совершение иных действий предусмотренных законодательством действующим месте нахождения Объекта Организацию исполнение мероприятий предусмотренных настоящим Договором Исполнитель осуществляет своими самостоятельно привлеченными силами свой счет исключением случаев прямо предусмотренных настоящим Договором Правоотношения Исполнителем лицами привлекаемыми реализации отдельных условий настоящего Договора являются двусторонними отношениями которым Заказчик имеет отношения Исполнитель несет полную ответственность действия совершаемые привлекаемыми лицами свои собственные действия Исполнитель имеет право заключать имени Заказчика какиелибо договоры соглашения иные документы принимать имени Заказчика какиелибо обязательства также принимать решения поступающим предложениям Объектам Все договоры соглашения обещания т п,2
заключаемые даваемые Исполнителем нарушение пункта Договора порождают обязанности непосредственно Исполнителя имеют отношение Заказчику После заключения договора найма аренды Объекта также выполнения Исполнителем своих обязательств настоящему Договору Исполнитель предоставляет Заказчику Отчет проведенных мероприятиях выполнении своих обязательств настоящему Договору также проект Акта исполнении услуг настоящему Договору Исполнитель обязан выполнять иные обязанности вытекающие настоящего Договора действовать разумно добросовестно целях обеспечения достижения результатов ожидаемых Сторонами заключении настоящего Договора Заказчик обязан Сообщить Исполнителю необходимую информацию связанную предметом настоящего Договора Получать Исполнителя информацию поступающих предложениях предлагаемых Объектах,2
настоящего Договора целях участия мероприятиях которых необходимо личное участие Заказчика Оплатить услуги Исполнителя порядке предусмотренном настоящим Договором Выполнять иные обязанности вытекающие настоящего Договора действовать разумно добросовестно целях обеспечения достижения результатов ожидаемых Сторонами заключении настоящего Договора В зависимости ситуации складывающейся рынке недвижимости месте нахождения Объекта Заказчик согласованию Исполнителем вправе принимать решения изменении Требований Объекту недвижимости условиям договора найма договора аренды Объекта Изменение требований Объекту недвижимости условиям заключения договора найма договора аренды Объекта оформляются дополнительным соглашением настоящему Договору которое должно подписано обеими Сторонами Заказчик вправе отказаться заключения соответствующего договора найма договора аренды Объекта случае предлагаемый Исполнителем договор соответствует Требованиям Заказчика указанным п настоящего Договора также случае возникновения обоснованных оснований полагать имеются риски обжалования оспаривания данного договора суде Платежи расчеты договору Все расходы связанные исполнением Исполнителем своих обязанностей предусмотренных разделом,2
настоящего Договора Исполнитель несет самостоятельно свой счет Указанные расходы возмещению подлежат исключением случаев прямо предусмотренных настоящим договором Дополнительные расходы связанные исполнением настоящего Договора Исполнитель осуществляет предварительному согласованию Заказчиком Указанные расходы Исполнителя предварительно согласованные Заказчиком подлежат возмещению Заказчиком Вознаграждение Исполнителя выполнение своих обязательств установленных п,2
настоящего Договора сопровождение заключения Заказчиком договора найма договора аренды Объекта недвижимости составляет рублей Право вознаграждение указанное настоящем пункте Договора возникает Исполнителя заключения Заказчиком соответствующего договора найма договора аренды Объекта Сумма указанная настоящем пункте договора подлежит оплате Исполнителю течение рабочих дней момента подписания обеими сторонами Акта исполнении услуг предусмотренного п,2
В этих случаях Договор считаться расторгнутым календарных дней момента направления Стороной соответствующего уведомления адрес Стороны При расторжении настоящего Договора инициативе Заказчика Заказчик обязан компенсировать Исполнителю произведенные согласованные Заказчиком расходы указанные п настоящего Договора После завершения срока действия настоящего Договора случае необходимости обоюдном согласии Сторон настоящий Договор пролонгирован новый срок заключен новый договор иных условиях Ответственность Сторон За неисполнение условий настоящего Договора стороны несут ответственность соответствии действующим законодательством РФ условиями настоящего Договора Ответственность договорам заключаемым Исполнителем третьими лицами несет Исполнитель самостоятельно В случае заключения договора найма договора аренды предложенного Исполнителем Объекта недвижимости возникнут притязания третьих лиц данный Объект недвижимости возникнут иные споры связанные Объектом недвижимости договором найма договором аренды Объекта недвижимости Исполнитель обязан вступить данный спор стороне Заказчика также любом случае компенсировать Заказчику возникшие убытки Порядок разрешения споров Все споры разногласия которые могут возникнуть настоящего договора связи связанные нарушением прекращением недействительностью будут возможности решаться путем переговоров Сторонами В случае невозможности разрешения споров путем переговоров Стороны передают рассмотрение суд Заключительные положения С момента заключения настоящего Договора ранее заключенные Сторонами соглашения договоренности утрачивают силу прекращают действовать Любые изменения дополнения настоящему Договору действительны условии совершения письменной форме подписания самими Сторонами уполномоченными представителями,2
